biblioteca,departamento,nro_registro,domicilio,localidad,provincia,lat,long
Bib.Pop. de Front. Dr. G Alvarez,Huiliches,3023,Cnel. Suarez 420 ,Junín de los Andes,Neuquén,-39.951567,-71.07015
Bib.Pop. Ruca Trabun,Lacar,3764,Leopoldo Rodriguez s/n  Tiro Federal,San Martín de los Andes,Neuquén,-40.149917,-71.356367
Bib.Pop. 4 de Febrero,Lacar,3106,Bibliotecas populares 72  El Arenal,San Martín de los Andes,Neuquén,-40.14795,-71.313267
Bib.Pop. 9 de Julio,Lacar,0826,T. G. Roca 1223 ,San Martín de los Andes,Neuquén,-40.15395,-71.346000
BIb. Pop. La Cascada,Lacar,4273,Bartolomé Mitre s/n  Parque La Cascada,San Martín de Los Andes,Neuquén,-40.135483,-71.297167
Bib.Pop. Loncopue,Loncopue,3090,Gob.Rodriguez-M.Belgrano s/n  ,Loncopue,Neuquén,-38.072567,-70.61475
Bib.Pop. Osvaldo Bayer,Los Lagos,3169,Los Maquis 33 ,Villa La Angostura,Neuquén,-40.764183,-71.644683
Bib.Pop. La corona,Minas,3581,El Cerezo y  ,Huingan-Có,Neuquén,-37.160867,-70.624083
Bib.Pop. Cerro Los Quiques,Minas,3097,Av.Pedernera y Av.Raul Urrutia  ,Las Ovejas,Neuquén,-36.988267,-70.752267
Bib.Pop. Mariano Moreno,Minas,3087,C.C.R.E.  ,Andacollo,Neuquén,-37.1804,-70.668217
Bib.Pop. Chochoy Mallin,Ñorquin,3129,Av.San Martín s/n  ,El Cholar,Neuquén,-37.441583,-70.643983
Bib.Pop. Bernardino Rivadavia,Ñorquin,2142,San Martín s/n  ,El Huecú,Neuquén,-37.64535,-70.5818
Bib.Pop.Mun. Don Elias Sapag,Pehuenches,3807,Neuquén 275 ,Rincón de los Sauces,Neuquén,-37.3899,-68.926133
Bib.Pop. José Fernández,Pehuenches,4305,Escuela Albergue 271 ,Octavio Pico,Neuquén,-37.58945,-68.25805
Bib. Pop. Pedro Néstor Jaramillo,Picun Leufu,4229,"Calle sin nombre, Manzana 5B, Lote J  ",Paso Aguerre,Neuquén,-39.339533,-69.844333
Bib.Pop. Palighuen,Picunches,3095,Av.del Trabajo s/n y Acceso Av.San Martín  ,Las Lajas,Neuquén,-38.52665,-70.377317
Bib.Pop. La Libroteca,Zapala,3833,Avda. 12 de julio 470 Barrio 582 Viviendas,Zapala,Neuquén,-38.898217,-70.075183
Bib.Pop. Elordi,Zapala,0827,Doctora de la Vega 487  ,Zapala,Neuquén,-38.9069,-70.06625
Bib.Pop. Presbítero Raúl Entraigas,25 De Mayo,3619,Independencia  ,Maquinchao,Río Negro,-41.24875,-68.703067
Bib.Pop. Bernardino Rivadavia,25 De Mayo,1522,Julio A.Roca 161 ,Ingeniero Jacobacci,Río Negro,-41.330854,-69.547972
Bib.Pop.Pub.Mun. J. B. Campastro,Adolfo Alsina,4130,Mauricio Blanco 519 ,Guardia Mitre,Río Negro,-40.43243,-63.682251
Bib.Pop. Del niño,Adolfo Alsina,3150,Harosteguy 68 José María Guido,Viedma,Río Negro,-40.811909,-62.996204
Bib.Pop. Bartolomé Mitre,Adolfo Alsina,0830,Colón 498  ,Viedma,Río Negro,-40.810367,-62.992533
Bib. Pop. Pablo Neruda,Adolfo Alsina,4235,French 236 Don Zatti,Viedma,Río Negro,-40.822333,-62.998917
Bib. Pop. Próspero Entraigas,Adolfo Alsina,4332,Manzana 471 Lote 2  ,Fuerte San Javier,Río Negro,-40.751224,-63.268499
Bib. Pop y Centro CUltural El Condor,Adolfo Alsina,4407,Cale 71 N°345  Balneario El Condor,Viedma,Río Negro,-41.03973203689832,-62.82708808783374
Bib.Pop. Coronel Belisle,Avellaneda,3206,San Martín  ,Coronel Belisle,Río Negro,-39.186317,-65.95446
Bib.Pop. Pedro Garro Vidal,Avellaneda,3147,Avda. Laure S/N y San Martín  ,Chimpay,Río Negro,-39.165867,-66.147567
Bib.Pop. Dr. Victor Molina,Avellaneda,3068,Independencia 812 ,Lamarque,Río Negro,-39.420867,-65.70345
Bib. Pop. Profesor Pablo A. Pizzurno,Avellaneda,2128,Independencia 25 Centro Urbano,Luis Beltran,Río Negro,-39.312997,-65.759504
Bib.Pop. El arte es realidad,Avellaneda,0967,Av.Roca s/n  ,Darwin,Río Negro,-39.202433,-65.739133
Bib.Pop. Nicolás Avellaneda,Avellaneda,0832,Nicolás Palacios 365 ,Choele Choel,Río Negro,-39.290783,-65.660233
Bib. Pop. Jorge Luis Borges,Bariloche,4181,Plaza del Barrio El Condor  El Cóndor I,San Carlos de Bariloche,Río Negro,-41.131992,-71.270312
Bib. Pop. Ruca Quimn,Bariloche,4023,B° Ada M.Elflein  Ada M. Elflein (3 Viviendas IPPV),San Carlos de Bariloche,Río Negro,-41.150833,-71.309722
Bib.Pop. Francisco Lera,Bariloche,3601,Avda. 9 de Julio 972 Francisco Lera,San Carlos de Bariloche,Río Negro,-41.144089,-71.288742
Bib.Pop. Aime Paine,Bariloche,3326,Aime Paine 211 Virgen Mis.Km 72,San Carlos de Bariloche,Río Negro,-41.129,-71.39155
Bib.Pop. Dr. Venzano,Bariloche,3224,Madre Teresa s/n-  Esperanza,El Bolsón,Río Negro,-41.96777,-71.515511
Bib.Pop. D.F.Sarmiento,Bariloche,1701,Av.San Martín y Roca  ,El Bolsón,Río Negro,-41.9639,-71.535717
Asoc.Bib. Asoc. Bca. Sarmiento,Bariloche,1303,Centro Civico s/n  ,San Carlos de Bariloche,Río Negro,-41.133333,-71.3107
Bib.Pop. Dr. Francisco Pascasio Moreno,Bariloche,3964,Avenida EzequielBustillo Km 10.305 10305 Puerto Moreno,San Carlos de Bariloche,Río Negro,-41.109883,-71.424933
Bib.Pop. Carilafquen,Bariloche,4373,Parque Nacional Nahuel Huapi 314 Villa Los Coihues,San Carlos de Bariloche,Río Negro,-41.159683,-71.416816
Bib. Pop. Néstor Kirchner,Bariloche,4428,Sin calle  ,Nahuel hue,Río Negro,-41.171124022674576,-71.31742257978136
Bib.Pop. Gral. Conesa,Conesa,0829,Julio A.Roca 368  ,General Conesa,Río Negro,-40.104072,-64.450297
Bib. Pop. Quimun,El Cuy,4201,2 53 ,Las Perlas,Río Negro,-38.984879,-68.137589
Bib.Pop. Las Tunas,El Cuy,3967,Sarmiento  ,El Cuy,Río Negro,-39.925883,-68.345033
Bib. Pop. La Rivera,Gral Roca,4153,604 58 La Rivera,General Roca,Río Negro,-39.001083,-67.621666
Bib. Pop. Lucía Epullan,Gral Roca,4149,Alem 2311 Villa Obrera,General Roca,Río Negro,-39.029,-67.59715
Bib.Pop. Fernando Jara,Gral Roca,4087,España 1740 ,Cipolletti,Río Negro,-38.922283,-67.994033
Bib.Pop. Mundo feliz,Gral Roca,3903,Fernández Oro 1342 Aldegani,Cinco Saltos,Río Negro,-38.825517,-68.062133
Bib.Pop. El sembrador - J. Sabino Rojas,Gral Roca,3831,Nazareno Ercolani  Paso Córdoba,General Roca,Río Negro,-39.115356,-67.631927
Federación de Bibliotecas Populares de Rio Negro,Gral Roca,FE 16,Saenz Peña 273 ,Allen,Río Negro,-38.978371,-67.833425
Bib. Pop. Escritores Patagónicos,Gral Roca,3735,Cobian 1040 1224 Viviendas,Cipolletti,Río Negro,-38.918333,-67.9849
Bib.Pop. Isabel Cordero de Durán,Gral Roca,3634,Avda. Río Negro 391 ,Contralmirante Cordero,Río Negro,-38.749761,-68.100033
Bib.Pop. Amancay,Gral Roca,3600,Las Retamas s/n 1658 Chacra Monte,General Roca,Río Negro,-39.05415,-67.6327
Bib.Pop. Raihuen,Gral Roca,3466,Santa Cruz  827 Viv. 760 ,General Roca,Río Negro,-39.01695,-67.580483
Bib.Pop. Casa de Amigos,Gral Roca,3388,Vinter y Rochdale-Ex.Est FF.CC  Don Bosco,Padre A Stefanelli,Río Negro,-39.034271,-67.533409
Bib.Pop. Ruca Hueney,Gral Roca,3415,Paraná 2487-250 A y B  ,General Roca,Río Negro,-39.021867,-67.553383
Bib.Pop. Ruca Quilcatuve,Gral Roca,3361,Av.Viterbori 4695 Mosconi,General Roca,Río Negro,-39.047467,-67.579767
Bib.Pop. Los niños primeros,Gral Roca,3362,Las Glicinas y Villegas  J.Corral,General Roca,Río Negro,-39.01751897097692,-67.63576151814948
Bib.Pop. Presbítero R. Entraigas,Gral Roca,3195,Los Alelies 232 Ferri,Cipolletti,Río Negro,-38.8885464, -68.0089143
Bib.Pop. Alborada Mapuche,Gral Roca,3141,Ing.C.Cipolletti 49 ,Villa Manzano-C.Grande,Río Negro,-38.679067,-68.2132
Bib.Pop. Felisa P. de Porcel,Gral Roca,3151,El Fortín s/n  ,Chichinales,Río Negro,-39.115083,-66.942933
Bib.Pop. Quintun,Gral Roca,3105,Bartolomé Mitre 5340 Coronel J. J. Gomez,Gral. Roca,Río Negro,-39.022765,-67.610146
Bib.Pop. Dr. José Velasco,Gral Roca,3107,Sarmiento 849 ,Ingeniero L. A. Huergo,Río Negro,-39.068133,-67.237283
Bib.Pop. El hogar del lector,Gral Roca,3081,Catamarca 313 ,Allen,Río Negro,-38.980433,-67.81165
Bib.Pop. Crecer,Gral Roca,3082,Urquiza 2648 ,General Roca,Río Negro,-39.0101,-67.58485
Bib.Pop. Ricardo Rojas,Gral Roca,2891,Chacra 92 Lote 4-Zona rural  ,Villa Regina,Río Negro,-39.100342,-67.087799
Bib.Pop. Naciones americanas,Gral Roca,2906,R.Saenz Peña 274 ,Allen,Río Negro,-38.9791,-67.833217
Bib.Pop. Amigos del libro,Gral Roca,2922,Lavin 250 ,General Fernandez Oro,Río Negro,-38.953202,-67.924380
Bib.Pop. Carlos Guido Spano,Gral Roca,2603,Av.Roca 231 ,Cinco Saltos,Río Negro,-38.826883,-68.066133
Bib.Pop. Julio A. Roca,Gral Roca,2114,San Martín 875 ,General Roca,Río Negro,-39.02592,-67.576368
Bib.Pop. Mariano Moreno,Gral Roca,1885,Monseñor Esandi 52 ,Villa Regina,Río Negro,-39.095867,-67.0812
Bib.Pop. Bernardino Rivadavia,Gral Roca,1695,Mengelle 575 ,Cipolletti,Río Negro,-38.9328,-67.983398
Bib.Pop. Julio Cortázar,Gral Roca,4261,Neuquén 1729 Centro,Gral. Roca,Río Negro,-39.0252,-67.580833
Bib. Pop. Malvinas Argentinas,Gral Roca,4335,"Ranqueles Entrada 4, Local 5 y 6  Islas Malvinas",Villa Regina,Río Negro,-39.109544,-67.086147
Bib. Pop. Peñi Rayen,Gral Roca,4427,Isaac Losev S/N  Colina Fatima,Cervantes,Río Negro,-39.05673797905131,-67.47278929736916
Asoc.Bib.Pop. Ñorquinco,Ñorquinco,4148,Avda. San Martín y Pasaje s/Nombre  Centro,Ñorquinco,Río Negro,-41.849133,-70.900317
Bib.Pop. Puchincheff,Ñorquinco,3599,San Martín  ,Río Chico,Río Negro,-41.717831,-70.499268
Bib.Pop. D.F.Sarmiento,Pichi Mahuida,1464,Moreno 628 ,Río Colorado,Río Negro,-38.990783,-64.097517
Bib.Pop. Mariano Giménez,Pilcaniyeu,3941,Sayhueque  ,Pilcaniyeu,Río Negro,-41.122617,-70.7214
Bib.Pop. Comandante L. Piedrabuena,San Antonio,3084,Villa Regina 589 ,Las Grutas,Río Negro,-40.809217,-65.086933
Bib.Pop. Manuel R. Novillo,San Antonio,2968,Julio Argentino Roca S/N  ,Sierra Grande,Río Negro,-41.607693,-65.354904
Bib.Pop. Munic. Cincuentenario,San Antonio,2926,San Martín 467 ,San Antonio Oeste,Río Negro,-40.7294,-64.938
Bib. Pop. Puerto del Este,San Antonio,4374,Saco Viejo y 11 de octubre  ,Puerto San Antonio Este,Río Negro,-40.803705,-64.879176
Bib.Pop. Ceferino Namuncura,Valcheta,3083,J.A.Roca s/n  ,Valcheta,Río Negro,-40.677417,-66.166617
Bib.Pop.Asoc.Cult. Dina Huapi,,3930,Los Radales 598 ,Dina Huapi,Río Negro,-41.0782,-71.177933
Bib.Pop. Cabo 1º Roberto F. Vidaurre,Capital,4168,Calle 5 Casa 342  Santa Ana I,Salta,Salta,-24.851229,-65.461159
Bib.Pop. Dr. Gustavo Cuchi Leguizamón,Capital,4108,"Pasaje José Ingenieros, Mzna.411 B Lote 1  Bo. Gustavo Leguizamón",Salta,Salta,-24.786333,-65.457133
Bib.Pop. Los hermanos Luna,Capital,4112,Río Paraná  ,La Ciénega - Municipio de San Lorenzo,Salta,-26.109619,-64.642281
Bib.Pop. Lola Mora,Capital,4092,Francisco G. Arias 1158 ,Salta,Salta,-24.805417,-65.401267
Bib.Pop. Latinoamerica,Capital,3991,12 de octubre 2200 Luján,Salta,Salta,-24.773433,-65.431133
Bib.Pop. Palermo,Capital,3973,Mza. 426 Lote 1 calle Manantial esq. Avda. Hipódro  Palermo I,Salta,Salta,-24.788217,-65.458517
Bib.Pop. Casimiro Cobos,Capital,4375,Dr. Luis Guemes 1399 La Loma,Salta,Salta,-24.771004,-65.433097
Bib.Pop. Wiñay Huasi,Capital,3914,Hipólito Irigoyen  ,La Candelaria,Salta,-24.79509,-65.398453
Bib.Pop. Pablo Neruda,Capital,3942,Carlos Outes  Lavalle,Salta,Salta,-24.8219,-65.402983
Bib.Pop. Prof. Miguel Angel Cáseres,Capital,3953,Vevado de Cachi  Valle Hermoso-San Luis,Salta,Salta,-24.844383,-65.51605
Bib.Pop. Carlos Hugo Aparicio,Capital,3868,Etapa 11 (Once - Manzana 1- Casa 20  Limache,Salta,Salta,-24.801007,-65.419638
Bib.Pop. Profesora Nora Godoy,Capital,3838,Martin Fierro B° Solidaridad 435 Solidaridad,Salta,Salta,-24.794617,-65.431833
Federación Salteña de Bibliotecas Populares,Capital,FE 17,Ernesto Guevara 219 San Antonio,SAlta,Salta,-24.79573,-65.423814
Bib.Pop. Tata Sarapura,Capital,3791,Juan Carlos Dávalos 1000 ,San Lorenzo,Salta,-24.727567,-65.498167
Bib.Pop. Mario Washington Victorio,,4279,San Luis (E) 246 ,San Juan,San Juan,-31.532717,-68.522617
Bib.Pop. Jorge Luis Borges,La Capital,4186,Manzana 435 Casa 27  148 Viviendas,San Luis,San Luis,-33.299561,-66.349182
Bib.Pop. Jacinto Guiñazu,La Capital,4072,Centenario y San Juan  Centenario,San Luis,San Luis,-33.27945,-66.328233
Bib.Pop. Dos Venados,La Capital,3488,Avda. Fuerza Area 3051 ,San Luis,San Luis,-33.276817,-66.344033
Bib.Pop. Héroes de Malvinas,La Capital,3396,Esteban Aguero s/n  ,Balde,San Luis,-33.3417,-66.624033
Bib.Pop. Urbano J. Nuñez,La Capital,3399,Aguaribay 843 El Chavillo,Potrero de los Funes,San Luis,-33.212633,-66.228417
Bib.Pop. Elsa I. Bornemann,La Capital,3242,Belgrano 229 ,San Luis,San Luis,-33.303617,-66.3294
Bib.Pop. Urbano Joaquín Nuñez,La Capital,3216,Ruta 20 - Km.7 1/2 (Comisaría 5º)  ,Juana Koslay,San Luis,-33.29255,-66.26955
Bib.Pop. Juan Pablo II,La Capital,3230,Dominicos Puntanos 735- Pquia N.Sra.de Fatima  ,San Luis,San Luis,-33.28175,-66.3369
Bib.Pop.Esc. Isaac Newton,La Capital,2639,Manzana 38  El Lince,San Luis,San Luis,-33.316984,-66.313554
Bib.Pop. D.F.Sarmiento,Ayacucho,3398,Loaiza s/n  ,Candelaria,San Luis,-32.05975,-65.82725
Bib. Pop. Domingo Faustino Sarmiento,Ayacucho,0596,Av. Centenario y Av. Sarmiento  ,Luján,San Luis,-32.36225675878994,-65.93251161611813
Bib.Pop. Juan de Dios Escobar,Ayacucho,0599,Belgrano 467 ,San F.del Monte de Oro,San Luis,-32.599178,-66.132202
Bib.Pop.Mun. Juan W. Gez,Belgrano,3268,San Martín  ,Nogoli,San Luis,-32.9185,-66.32535
Bib.Pop. Los Manantiales,Belgrano,0611,Escuela Prov.84  ,Villa General Roca,San Luis,-32.651371,-66.4673
Hogar de las Palabras,Belgrano,4423,Emilio Di Pascuo 409 ,Villa de la Quebrada,San Luis,-33.0167446600685,-66.29263978921004
Bib.Pop. Pedro Rufino Díaz,Chacabuco,3933,Av. Juan Domingo Perón  ,Cortaderas,San Luis,-32.505583,-64.990333
Bib.Pub.Pop.Mun. Pajaritos,Chacabuco,3709,Pedernera y Padre Rocha  ,Villa del Carmen,San Luis,-32.94075,-65.03915
Bib.Pop. Mariano Moreno,Chacabuco,3425,Sin dirección  Embalse San Felipe,Naschel,San Luis,-32.916,-65.37145
Bib.Pop.Mun. Serranías de V. Larca,Chacabuco,3357,Sin dirección  ,Villa Larca,San Luis,-32.617833,-64.98495
Bib.Pop.Mun. Caminitos,Chacabuco,3273,Padre Rocha  ,Naschel,San Luis,-32.916,-65.37145
Bib.Pop. Dora Ochoa de Masramon,Chacabuco,0603,San Martín 759 759 ,Concarán,San Luis,-32.562267,-65.244817
Bib.Pop. Remedios de Escalada de San Martín,Cnel Pringles,4036,Sarmiento y Belgrano  Pringles,Fraga,San Luis,-33.501083,-65.791217
Bib.Pop. Biblioteca Popular,Cnel Pringles,3444,Sin dirección  ,Saladillo,San Luis,-33.201467,-65.853517
Bib.Pop. Lafinur el filósofo,Cnel Pringles,3356,16 de Julio  ,Carolina,San Luis,-32.812268,-66.093111
Bib.Pop. Cerros del Rosario,Cnel Pringles,3221,Av.Marmol Onix s/n  ,La Toma,San Luis,-33.0553,-65.62045
Bib.Pop.Mun. D.F.Sarmiento,Gob Dupuy,3411,Av.Santamarina s/n  ,Arizona,San Luis,-35.72375,-65.3215
Bib.Pop.Mun. Almafuerte,Gob Dupuy,3412,Av.Antonio Dassa 685 ,Unión,San Luis,-35.1528,-65.9455
Bib.Pop. Hugo Arnaldo Fourcade,Gral Pedernera,4055,Avda. Celeste Filipuzzi  ,Juan Llerena,San Luis,-33.272091,-65.602112
Bib.Pop.Esc. Amalia Vercelli,Gral Pedernera,3487,Presidente Perón 675 ,Villa Mercedes,San Luis,-33.683033,-65.453
Bib. Pop. Barrio Obras Sanitarias,Gral Pedernera,3504,Amaro Galán 652 O. Sanitarias,Villa Mercedes,San Luis,-33.687,-65.437183
Bib.Pop. Madre Cabrini,Gral Pedernera,3443,Av.Mitre 1222 ,Villa Mercedes,San Luis,-33.67105,-65.460817
Bib.Pop. Antonio Esteban Agüero,Gral Pedernera,3188,Belgrano 123 ,Villa Mercedes,San Luis,-33.689617,-65.4692
Bib.e Inst.Cult.Pop. Bernardino Rivadavia,Gral Pedernera,1827,Av. Mitre 1636 ,Villa Mercedes,San Luis,-33.663583,-65.458583
Bib.Pop. Dr. Juan Llerena,Gral Pedernera,0987,Rafael Cortez 111 ,Villa Mercedes,San Luis,-33.682433,-65.462883
Bib.Pop. D.F.Sarmiento,Gral Pedernera,0595,Juan B.Justo 380 ,Justo P. Daract,San Luis,-33.855933,-65.192483
Bib.Pop.Mun. Juan Bautista Alberdi,Gral Pedernera,0601,Balcarce 561 ,Villa Mercedes,San Luis,-33.6824,-65.4664
Bib. Pop. Teniente Manuel Félix Origone,Gral Pedernera,4215,Almafuerte 828 Las Mirandas,Villa Mercedes,San Luis,-33.676783,-65.470583
Bib.Pop. Puertas abiertas,Junin,3594,Calle del Cerro s/n  Cerro de oro,Villa de Merlo,San Luis,-32.343667,-65.007967
Bib.Pop. Lugones en Piedra Blanca,Junin,3397,Av.de los Incas 2503 Piedra Blanca,Villa de Merlo,San Luis,-32.349239,-65.033569
Bib.Pop.José Manuel Estrada,Junin,3350,25 de mayo y Simeon Chirino (centro de  la Plaza)  Centro,Los Molles,San Luis,-33.099998,-66.300003
Bib.Pop. La casita de cuentos,Junin,3284,Belgrano esq.San Martín  ,Carpintería,San Luis,-32.412,-65.008833
Bib.Pop. Antonio Esteban Agüero,Junin,3056,Poeta Conti  ,Villa de Merlo,San Luis,-32.349239,-65.033569
Bib.Pop. Lafinur,Junin,0608,Rivadavia 858 ,Santa Rosa de Conlara,San Luis,-32.343733,-65.204583
Bib.Pop. El Faro,Junin,4369,Los Almendros 4 ,Villa de Merlo,San Luis,-32.348529,-65.014961
Bib.Pop. Juan Pascual Pringles,Lib Gral San Martin,3430,J.P.Pringles s/n  ,Las Chacras,San Luis,-32.633331,-66.150002
Federación Sanluiseña de Bibliotecas Populares,,FE 19,"Ruta Provincial 20, KM 7 y 1/2  ",Juana Koslay,San Luis,-33.318728,-66.611062
Bib.Pop. Dr. A. Rodríguez Saa,,3358,Sin dirección  ,Salinas del Berbedero,San Luis,-33.33252,-66.63208
Bib.Pop. Cañadon Seco,Deseado,4046,Barrancas 4225 ,Cañadon Seco,Santa Cruz,-46.564317,-67.610217
Bib.Pop. Barrio 2 de abril,Deseado,3580,2 de Abril  ,Caleta Olivia,Santa Cruz,-46.445583,-67.523267
Bib.Pop. María deL Transito Cruz,Deseado,3583,Carlos Gardel s/n  Mar del Plata,Caleta Olivia,Santa Cruz,-46.445583,-67.523267
Bib.Pub.Mun.Pop. Aime Paine,Deseado,3500,9 de Julio  ,Pico Truncado,Santa Cruz,-46.800667,-67.959317
Bib.Pop.Mun. Mariano Moreno,Deseado,3367,25 de Mayo y Saavedra  ,Caleta Olivia,Santa Cruz,-46.439617,-67.51835
Bib.Pop. El mirador,Deseado,3323,Brasil 435 ,Caleta Olivia,Santa Cruz,-46.434681,-67.530594
Bib.Pop.Mun. Florentino Ameghino,Deseado,1426,Moreno 622 ,Puerto Deseado,Santa Cruz,-47.751033,-65.896420
Bib.Mun.Pop. Guent Aike,Güer Aike,3512,Av.de los Mineros esq. A.Brown  ,Río Turbio,Santa Cruz,-51.539233,-72.338217
Bib.Pop. Ciudad del nombre de Jesús,Güer Aike,3524,Mascarello 80 ,Río Gallegos,Santa Cruz,-51.624867,-69.2055
Bib.Pop. A. Kunfi Quiros,Güer Aike,3527,Los Pozos 260 Gaucho Rivero,Río Gallegos,Santa Cruz,-51.633033,-69.198183
Asoc.Amig.Bib.Pop.Mun. Sofia Vicic de Cepernic,Güer Aike,3484,Costa Rica y Bella Vista  ,Río Gallegos,Santa Cruz,-51.64205,-69.224
Bib.Pop. Eva Perón,Güer Aike,3407,Ayacucho y Laprida  ,Río Gallegos,Santa Cruz,-51.639967,-69.216717
Bib.Pop. Ush Güent,Güer Aike,3261,Avda. Lisandro de la Torre 426 ,Río Gallegos,Santa Cruz,-51.6209,-69.242983
Bib.Pop. Flora R. de Lofredo,Güer Aike,3142,Pje.Miranda 1215 J.Newbery,Río Gallegos,Santa Cruz,-51.627583,-69.240633
Bib.Pop.Pub. Juan Hilarion Lenzi,Güer Aike,1001,San Martín 1200 ,Río Gallegos,Santa Cruz,-51.626867,-69.221283
Bib.Pop. Mujer Pionera de El Chaltén,Lago Argentino,4304,Comandante Arrúa 188 23 Viviendas Iduv,El Chalten,Santa Cruz,-49.329867,-72.8904
Bib.Pop.Esc. Amigos del saber,Lago Buenos Aires,3259,Tehuelches  ,Los Antiguos,Santa Cruz,-46.545383,-71.626167
Bib.Pop.Esc. Libre pensamiento,Rio Chico,3556,Julio A.Roca 1151 ,Gobernador Gregores,Santa Cruz,-48.75115,-70.250117
Bib.Esc.Pop. Sur Argentino,Rio Chico,3567,Acceso Ruta 27  ,Gobernador Gregores,Santa Cruz,-48.752117,-70.253733
Asociación Federación de Bibliotecas Públicas y Po,,FE 20,Pasaje Miranda 1215 Jorge Newbery,Río Gallegos,Santa Cruz,-51.611688,-69.306326
Bib. Pop. Bica,La Capital,3934,Vieytes 2554 ,Santa Fe,Santa Fe,-31.601833,-60.693783
Bib.Pop. Emilio Zola,La Capital,3639,Marcial Candioti y Rosa Castro 2901 ,Santa Fe,Santa Fe,-31.643583,-60.696817
Bib.Pop. Amanecer,La Capital,3558,60 Ruta Provincial Nº 1 Km.14  ,Arroyo Leyes,Santa Fe,-31.50169,-60.510983
Bib.Pop. Pablo A. Pizzurno de Santa Fe,La Capital,2772,Bv. Galvez 950 ,Santa Fe,Santa Fe,-31.63935,-60.685067
Bib.Pop. José Hernández,La Capital,2698,7 de Marzo 2524 ,Santo Tome,Santa Fe,-31.666183,-60.7676
Bib.Pop. Mateo Booz,La Capital,2611,Pedro Ferre 2928 ,Santa Fe,Santa Fe,-31.625583,-60.7047
Bib. Pop. Centro Español,La Capital,2444,San Martín 2219 ,Santa Fe,Santa Fe,-31.650067,-60.707717
Bib.Pop. Hogar del maestro,La Capital,2331,San Martín 1621 ,Santa Fe,Santa Fe,-31.656733,-60.7097
Bib. Pop. Villa Talleres,La Capital,2384,Avellaneda 2680 ,Laguna Paiva,Santa Fe,-31.302717,-60.653767
Bib.Pop. D.F.Sarmiento,La Capital,2123,25 de Mayo 3762 ,Santa Fe,Santa Fe,-31.63345,-60.701817
Bib.Pop. Gob. Mariano Cabal,La Capital,1771,General Paz s/n  ,Emilia,Santa Fe,-31.059317,-60.74585
Bib.Pop.Ped. D.F.Sarmiento,La Capital,1016,San Martín 2839 ,Santa Fe,Santa Fe,-31.6429,-60.705583
Bib.Pop. Juan Bautista Alberdi,La Capital,1083,Alberdi 1150 ,Laguna Paiva,Santa Fe,-31.306617,-60.659967
Bib.Pop. Mariano Moreno,La Capital,0487,M. Candiotti 3341  Candiotti,Santa Fe,Santa Fe,-31.63850,-60.696070
Bib.Pop. Bartolomé Mitre,La Capital,0455,4 de Enero 1433 ,Santa Fe,Santa Fe,-31.65795,-60.715467
Bib.Pop. Domingo Guzmán Silva,La Capital,0463,San Martín 1401 ,San José del Rincón,Santa Fe,-31.60505,-60.572483
Bib.Pop. Elena Verón,La Capital,4276,"Manzana 5 Avda. Demetrio Gómez, T. 6  El Pozo -Alto Verde",Santa Fe,Santa Fe,-31.672712,-60.696135
Bib.Pop. Santafesina,La Capital,4302,"Luis Leloir 1100 El Pozo, Centro Comecial",Santa Fe,Santa Fe,-31.637533,-60.659017
Bib.Pop. Osvaldo Bayer,La Capital,4301,Dorrego 7351 Guadalupe,Santa Fe,Santa Fe,-31.602883,-60.675633
Bib.Pop. Juglares sin Fronteras,La Capital,4308,"Los Talas s/n, Ruta Pcial N° 1 Km 1.5  Colastiné Norte",Santa Fe,Santa Fe,-31.646567,-60.710033
Bib. Pop. Amilcar Renna,La Capital,4330,Ayacucho 3999 Nueva Pompeya,Santa Fe,Santa Fe,-31.593267,-60.710483
De Las orillas,La Capital,4391,Calle principal 400 mts al oeste  ,santa fe,Santa Fe,-31.6704517,-60.6154426
bib. Pop. Pluricultural,La Capital,4414,boneo 5800  ,Santa Fe,Santa Fe,-31.59595157707362,-60.73286900709581
Bib.Pop. el Birri,La Capital,4435,General Lopez 3698 San Lorenzo,Santa Fe,Santa Fe,-32.72484260372379,-60.7336183040016
Bib.Pop. Titiriteca,La Capital,4436,Chubut 7264 ,Santa Fe,Santa Fe,-31.561230536687916,-60.75187744955638
Bib.Pop. 9 de Julio,9 De Julio,0490,J.de Garay 1247 ,Tostado,Santa Fe,-29.232467,-61.778333
Bib. Pop. Elba Irma Rosso de Bravo,9 De Julio,4227,Raúl Acosta s/n  .,Gato Colorado,Santa Fe,-28.940317,-61.513603
Bib. Pop. Villa Minetti,9 De Julio,4361,Sarmiento 856 Santa Rita,Villa Minetti,Santa Fe,-28.622567,-61.626167
Bib.Pop. Bouquet,Belgrano,3163,Santa Fé 193 ,Bouquet,Santa Fe,-32.424233,-61.8911
Bib.Pop. José Hernández,Belgrano,2951,Av. 16 982 ,Las Parejas,Santa Fe,-32.681,-61.521417
Bib.Pop. D.F.Sarmiento,Belgrano,2136,Moreno 461 ,Las Rosas,Santa Fe,-32.471917,-61.577383
Bib.Pop. Bernardino Rivadavia,Belgrano,1936,Córdoba 561  ,Montes de Oca,Santa Fe,-32.567467,-61.7694
Bib.Pop. D.F.Sarmiento,Belgrano,1789,Bv.San Martín 1544 ,Armstrong,Santa Fe,-32.78415,-61.604883
